split,image,class_id,class_name,x_center,y_center,width,height,area,aspect_ratio
train,healthy_0476.jpg,0,healthy,0.370605,0.398438,0.241211,0.447266,0.10788547912600001,0.5393009976166309
train,healthy_0476.jpg,0,healthy,0.191406,0.327637,0.259766,0.446289,0.11593070837399999,0.5820578145551425
train,healthy_0476.jpg,0,healthy,0.490723,0.63916,0.327148,0.21582,0.07060508136,1.5158372718005744
train,healthy_0476.jpg,0,healthy,0.524414,0.305664,0.1875,0.496094,0.09301762499999999,0.3779525654412269
train,healthy_0476.jpg,0,healthy,0.495605,0.845215,0.28418,0.102539,0.02913953302,2.771433308302207
train,healthy_0476.jpg,0,healthy,0.59668,0.459473,0.265625,0.311523,0.082748296875,0.8526657742766987
train,healthy_0477.jpg,0,healthy,0.322266,0.568359,0.134766,0.417969,0.056328010254,0.32243061088262526
train,healthy_0478.jpg,0,healthy,0.46875,0.38916,0.369141,0.676758,0.24981912487799998,0.5454549484453822
train,healthy_0478.jpg,0,healthy,0.706543,0.500977,0.473633,0.574219,0.271969067627,0.8248298993937853
train,healthy_0478.jpg,0,healthy,0.15625,0.394043,0.302734,0.786133,0.237989187622,0.3850925988350572
train,healthy_0479.jpg,0,healthy,0.319824,0.337402,0.418945,0.325195,0.136238819275,1.288288565322345
train,healthy_0479.jpg,0,healthy,0.436035,0.745117,0.364258,0.273438,0.09960197900400002,1.332141106941976
train,healthy_0479.jpg,0,healthy,0.392578,0.226074,0.333984,0.40332,0.13470242688,0.8280868789050878
train,healthy_0480.jpg,0,healthy,0.57666,0.598145,0.311523,0.483398,0.150589595154,0.6444441226484181
train,healthy_0480.jpg,0,healthy,0.260254,0.485352,0.508789,0.351562,0.178870878418,1.447224102718724
train,healthy_0480.jpg,0,healthy,0.264648,0.15625,0.509766,0.246094,0.125450354004,2.071427990930295
train,healthy_0481.jpg,0,healthy,0.442871,0.64502,0.489258,0.661133,0.323464609314,0.7400296158261651
train,healthy_0481.jpg,0,healthy,0.773438,0.680664,0.380859,0.578125,0.220184109375,0.6587831351351351
train,healthy_0482.jpg,0,healthy,0.255859,0.444336,0.275391,0.306641,0.084446171631,0.8980892966041724
train,healthy_0482.jpg,0,healthy,0.36084,0.52832,0.31543,0.337891,0.10658095813,0.9335259003643186
train,healthy_0482.jpg,1,unhealthy,0.412598,0.794434,0.280273,0.217773,0.061035892029,1.2869960922612078
train,healthy_0485.jpg,1,unhealthy,0.464844,0.800293,0.183594,0.288086,0.052890861084000006,0.6372888651305513
train,healthy_0485.jpg,0,healthy,0.325684,0.192383,0.368164,0.339844,0.125118326416,1.0833323524911431
train,healthy_0485.jpg,0,healthy,0.3125,0.753418,0.326172,0.174805,0.057016496459999996,1.8659191670718802
train,healthy_0486.jpg,0,healthy,0.272461,0.382812,0.261719,0.535156,0.140060493164,0.48905179050594594
train,healthy_0486.jpg,1,unhealthy,0.771484,0.652344,0.427734,0.316406,0.13533760400400002,1.3518517347964323
train,healthy_0487.jpg,0,healthy,0.236328,0.568359,0.423828,0.558594,0.23674777783200002,0.7587406953887796
train,healthy_0487.jpg,0,healthy,0.629395,0.598145,0.459961,0.639648,0.294213133728,0.7190845590074542
train,healthy_0488.jpg,0,healthy,0.610352,0.63623,0.708984,0.481445,0.34133680188,1.472616809812128
train,healthy_0488.jpg,0,healthy,0.57959,0.206055,0.84082,0.404297,0.33994100354,2.0797087289789435
train,healthy_0489.jpg,0,healthy,0.387695,0.668945,0.419922,0.583984,0.245227729248,0.7190642209375601
train,healthy_0489.jpg,0,healthy,0.722656,0.572754,0.546875,0.547852,0.2996065625,0.9982166716558486
train,healthy_0490.jpg,0,healthy,0.337891,0.562988,0.535156,0.34082,0.18239186792,1.5702012792676485
train,healthy_0490.jpg,0,healthy,0.460449,0.333496,0.594727,0.202148,0.120222873596,2.9420375170667037
train,healthy_0491.jpg,0,healthy,0.483887,0.473145,0.264648,0.823242,0.217869348816,0.32147047891142577
train,healthy_0491.jpg,0,healthy,0.648926,0.447754,0.276367,0.81543,0.22535794280999996,0.33892179586230575
train,healthy_0491.jpg,0,healthy,0.220215,0.534668,0.428711,0.631836,0.270875043396,0.6785162605486235
train,healthy_0492.jpg,0,healthy,0.555176,0.58252,0.688477,0.522461,0.359702381897,1.317757689090669
train,healthy_0494.jpg,0,healthy,0.473145,0.321289,0.571289,0.429688,0.24547602783200004,1.3295437619854407
train,healthy_0494.jpg,0,healthy,0.585449,0.541504,0.34082,0.481445,0.1640860849,0.707910560915577
train,healthy_0494.jpg,0,healthy,0.673828,0.734375,0.341797,0.412109,0.140857619873,0.8293849442744518
train,healthy_0495.jpg,0,healthy,0.35791,0.364746,0.467773,0.34082,0.15942639386000002,1.3724928114547268
train,healthy_0496.jpg,0,healthy,0.445801,0.529297,0.141602,0.160156,0.022678409912,0.8841504533080248
train,healthy_0496.jpg,0,healthy,0.563477,0.51416,0.107422,0.145508,0.015630760376,0.738254941309069
train,healthy_0496.jpg,0,healthy,0.338867,0.582031,0.205078,0.140625,0.028839093750000003,1.4583324444444445
train,healthy_0496.jpg,0,healthy,0.518066,0.268555,0.145508,0.158203,0.023019802124,0.9197549983249369
train,healthy_0496.jpg,0,healthy,0.606445,0.800293,0.105469,0.135742,0.014316572998,0.7769813322332071
train,healthy_0496.jpg,0,healthy,0.504395,0.828125,0.100586,0.134766,0.013555572875999998,0.7463751984922012
train,healthy_0496.jpg,0,healthy,0.389648,0.848145,0.130859,0.12793,0.01674079187,1.0228953333854454
train,healthy_0496.jpg,0,healthy,0.233398,0.61377,0.275391,0.104492,0.028776156372,2.6355223366382114
train,healthy_0496.jpg,0,healthy,0.658203,0.502441,0.09375,0.151367,0.01419065625,0.6193556059114602
train,healthy_0496.jpg,0,healthy,0.433105,0.417969,0.151367,0.15625,0.02365109375,0.9687488
train,healthy_0496.jpg,0,healthy,0.140625,0.095215,0.181641,0.174805,0.031751755005,1.0391064328823547
train,healthy_0496.jpg,0,healthy,0.226562,0.305176,0.109375,0.209961,0.022964484375,0.5209300774905815
train,healthy_0496.jpg,0,healthy,0.33252,0.337402,0.124023,0.196289,0.024344350647,0.6318387683466725
train,healthy_0496.jpg,0,healthy,0.16748,0.421875,0.135742,0.171875,0.02333065625,0.7897716363636363
train,healthy_0496.jpg,0,healthy,0.702637,0.814941,0.124023,0.098633,0.012232760559,1.2574189165897822
train,healthy_0496.jpg,0,healthy,0.64502,0.682617,0.137695,0.126953,0.017480793335,1.084613991004545
train,healthy_0496.jpg,0,healthy,0.092773,0.319824,0.158203,0.151367,0.023946713501000003,1.0451617591681146
train,healthy_0497.jpg,0,healthy,0.350586,0.51416,0.210938,0.225586,0.047584659668,0.9350668924489994
train,healthy_0497.jpg,0,healthy,0.519531,0.484863,0.171875,0.250977,0.043136671875000004,0.6848237089454412
train,healthy_0497.jpg,0,healthy,0.521484,0.680176,0.226562,0.151367,0.034294010254,1.496772744389464
train,healthy_0497.jpg,0,healthy,0.692383,0.590332,0.322266,0.168945,0.05444522937,1.9075201988812927
train,healthy_0497.jpg,0,healthy,0.151855,0.327148,0.231445,0.234375,0.054244921875000005,0.9874986666666667
train,healthy_0497.jpg,0,healthy,0.64502,0.443359,0.178711,0.228516,0.040838322876,0.7820502721910063
train,healthy_0498.jpg,0,healthy,0.464844,0.577148,0.205078,0.277344,0.056877152832,0.7394355024806739
train,healthy_0498.jpg,0,healthy,0.690918,0.572266,0.336914,0.294922,0.09936335070800001,1.1423834098507402
train,healthy_0498.jpg,0,healthy,0.224121,0.527832,0.301758,0.342773,0.103434494934,0.8803435509798031
train,healthy_0498.jpg,0,healthy,0.345703,0.382812,0.226562,0.371094,0.084075798828,0.6105245571202984
train,healthy_0498.jpg,0,healthy,0.54834,0.403809,0.198242,0.358398,0.071049536316,0.5531336670405527
train,healthy_0498.jpg,0,healthy,0.6875,0.781738,0.367188,0.157227,0.057731867676000005,2.335400408326814
train,healthy_0499.jpg,0,healthy,0.495605,0.592285,0.362305,0.249023,0.09022227801499999,1.4549057717560225
train,healthy_0499.jpg,0,healthy,0.510254,0.863281,0.411133,0.201172,0.082708447876,2.043688982562186
train,healthy_0499.jpg,0,healthy,0.304688,0.474121,0.191406,0.313477,0.060001378662,0.6105902506403978
train,healthy_0499.jpg,0,healthy,0.544922,0.361816,0.275391,0.288086,0.079336291626,0.9559332976958269
train,healthy_0499.jpg,0,healthy,0.717773,0.507812,0.404297,0.205078,0.082912420166,1.971430382586138
train,healthy_0499.jpg,0,healthy,0.293457,0.743652,0.245117,0.182617,0.044762531189,1.3422463407021252
train,healthy_0499.jpg,0,healthy,0.16748,0.623535,0.227539,0.311523,0.07088363189699999,0.7304083486612545
train,healthy_0500.jpg,0,healthy,0.483398,0.638184,0.392578,0.495117,0.19437204162599997,0.7928994560881569
train,healthy_0500.jpg,0,healthy,0.160156,0.585938,0.308594,0.498047,0.153694315918,0.6196081895885327
train,healthy_0500.jpg,0,healthy,0.858398,0.718262,0.271484,0.401367,0.10896471862799999,0.6763984084391592
train,healthy_0500.jpg,0,healthy,0.832031,0.294434,0.324219,0.446289,0.144695373291,0.726477685983746
train,healthy_0500.jpg,0,healthy,0.174805,0.224609,0.339844,0.435547,0.148018034668,0.7802694083531742
train,healthy_0501.jpg,0,healthy,0.643066,0.649414,0.307617,0.4375,0.13458243749999999,0.7031245714285713
train,healthy_0501.jpg,0,healthy,0.321289,0.797363,0.34375,0.297852,0.10238662500000001,1.1540966654580127
train,healthy_0501.jpg,0,healthy,0.427246,0.549316,0.268555,0.475586,0.12772099823,0.5646823077214216
train,healthy_0501.jpg,0,healthy,0.672363,0.26123,0.219727,0.424805,0.093341128235,0.5172420286955192
train,healthy_0502.jpg,0,healthy,0.327637,0.594238,0.196289,0.30957,0.06076518573,0.6340698388086701
train,healthy_0502.jpg,0,healthy,0.494629,0.593262,0.211914,0.180664,0.038285230896,1.1729730328122925
train,healthy_0502.jpg,0,healthy,0.321289,0.874512,0.173828,0.125977,0.021898329956000002,1.3798391769926257
train,healthy_0502.jpg,0,healthy,0.44873,0.86377,0.161133,0.133789,0.021557822937,1.2043815261344357
train,healthy_0502.jpg,0,healthy,0.192871,0.350586,0.163086,0.359375,0.058609031250000006,0.45380452173913044
train,healthy_0503.jpg,0,healthy,0.320801,0.664062,0.272461,0.308594,0.084079829834,0.8829108796671356
train,healthy_0503.jpg,0,healthy,0.481445,0.714355,0.265625,0.282227,0.074966546875,0.9411750116041342
train,healthy_0503.jpg,0,healthy,0.687012,0.763184,0.141602,0.231445,0.032773074890000004,0.6118170623690293
train,healthy_0503.jpg,0,healthy,0.799805,0.337891,0.208984,0.361328,0.075511770752,0.578377540627906
train,healthy_0503.jpg,0,healthy,0.695801,0.518555,0.143555,0.337891,0.048505942504999996,0.4248559446685469
train,healthy_0503.jpg,0,healthy,0.547363,0.493164,0.200195,0.375,0.075073125,0.5338533333333334
train,healthy_0503.jpg,0,healthy,0.395508,0.484375,0.244141,0.378906,0.09250648974600001,0.644331311723752
train,healthy_0504.jpg,0,healthy,0.510254,0.609863,0.264648,0.610352,0.161528436096,0.43359897239625655
train,healthy_0504.jpg,0,healthy,0.787598,0.574219,0.325195,0.587891,0.19117921374500002,0.5531552617747167
train,healthy_0504.jpg,0,healthy,0.302734,0.377441,0.394531,0.700195,0.276248633545,0.5634587507765694
train,healthy_0504.jpg,0,healthy,0.224609,0.683105,0.412109,0.55957,0.23060383313000002,0.7364744357274335
train,healthy_0505.jpg,0,healthy,0.553223,0.581055,0.602539,0.472656,0.28479367358400004,1.274793930469517
train,healthy_0505.jpg,0,healthy,0.487305,0.34668,0.664062,0.642578,0.426711631836,1.0334340733731937
train,healthy_0506.jpg,0,healthy,0.241699,0.397949,0.31543,0.760742,0.23996084906,0.41463465931945387
train,healthy_0506.jpg,0,healthy,0.455078,0.424316,0.380859,0.772461,0.294198723999,0.49304625087868514
train,healthy_0506.jpg,0,healthy,0.65332,0.505859,0.408203,0.621094,0.253532434082,0.6572322385983441
train,healthy_0507.jpg,0,healthy,0.28125,0.467773,0.298828,0.759766,0.227039354248,0.3933158367181474
train,healthy_0507.jpg,0,healthy,0.45166,0.483887,0.420898,0.729492,0.30704172381600003,0.576974113492677
train,healthy_0507.jpg,0,healthy,0.621582,0.570801,0.387695,0.608398,0.23587286261,0.6372391099247532
train,healthy_0508.jpg,0,healthy,0.340332,0.354492,0.262695,0.441406,0.11595514917000001,0.5951323724643526
train,healthy_0508.jpg,0,healthy,0.671387,0.452637,0.461914,0.34082,0.15742952948,1.3553019189014728
train,healthy_0508.jpg,0,healthy,0.614746,0.216309,0.538086,0.383789,0.20651148785399998,1.4020360145809285
train,healthy_0509.jpg,0,healthy,0.464844,0.311523,0.347656,0.455078,0.158210597168,0.7639481583376916
train,healthy_0509.jpg,0,healthy,0.520996,0.583008,0.420898,0.361328,0.152082232544,1.1648640570340523
train,healthy_0509.jpg,0,healthy,0.180176,0.415039,0.34082,0.341797,0.11649125354,0.9971415781882228
train,healthy_0509.jpg,0,healthy,0.673828,0.563965,0.419922,0.401367,0.168542833374,1.0462295106473627
train,healthy_0509.jpg,0,healthy,0.482422,0.852051,0.371094,0.219727,0.081539371338,1.6888866639056646
train,healthy_0510.jpg,0,healthy,0.476074,0.398926,0.426758,0.750977,0.32048544256600003,0.568270399759247
train,healthy_0510.jpg,0,healthy,0.708496,0.407715,0.508789,0.75293,0.38308250177000003,0.6757454212210964
train,healthy_0512.jpg,0,healthy,0.223145,0.572266,0.30957,0.732422,0.22673587854000002,0.422666167864974
train,healthy_0512.jpg,0,healthy,0.506836,0.598633,0.318359,0.673828,0.214519208252,0.4724632992395686
train,healthy_0512.jpg,0,healthy,0.705078,0.648438,0.373047,0.603516,0.22513983325200004,0.6181228003897162
train,healthy_0513.jpg,0,healthy,0.30957,0.286133,0.296875,0.5625,0.1669921875,0.5277777777777778
train,healthy_0513.jpg,0,healthy,0.446777,0.638672,0.331055,0.355469,0.11767978979499999,0.9313189054460446
train,healthy_0513.jpg,0,healthy,0.705078,0.523926,0.298828,0.487305,0.14562037853999998,0.6132258031417696
train,healthy_0513.jpg,0,healthy,0.558594,0.266113,0.242188,0.512695,0.12416857666,0.4723822155472552
train,healthy_0514.jpg,0,healthy,0.286133,0.392578,0.294922,0.648438,0.191238631836,0.454819119175619
train,healthy_0514.jpg,0,healthy,0.499512,0.460449,0.499023,0.551758,0.27533993243399996,0.9044236784967323
train,healthy_0514.jpg,0,healthy,0.408203,0.758301,0.423828,0.307617,0.13037669787599998,1.3777782112171955
train,healthy_0514.jpg,0,healthy,0.69873,0.717285,0.543945,0.331055,0.180075711975,1.6430653516787241
train,healthy_0514.jpg,0,healthy,0.13623,0.335938,0.241211,0.648438,0.15641037841799998,0.37198776135883466
train,healthy_0515.jpg,0,healthy,0.369629,0.523926,0.249023,0.405273,0.100922298279,0.6144574151251132
train,healthy_0515.jpg,0,healthy,0.138672,0.400391,0.267578,0.457031,0.122291440918,0.5854701322229783
train,healthy_0515.jpg,0,healthy,0.708984,0.399902,0.546875,0.422852,0.2312471875,1.29330120231192
train,healthy_0515.jpg,0,healthy,0.59375,0.259766,0.330078,0.447266,0.147632666748,0.7379903681478136
train,healthy_0515.jpg,0,healthy,0.374512,0.255859,0.307617,0.498047,0.15320772399899998,0.6176465273357734
train,healthy_0515.jpg,0,healthy,0.685059,0.711426,0.549805,0.22168,0.12188077239999999,2.48017412486467
train,healthy_0516.jpg,0,healthy,0.526367,0.849609,0.560547,0.210938,0.118240663086,2.6574017009737463
train,healthy_0522.jpg,0,healthy,0.654785,0.614258,0.352539,0.285156,0.100528611084,1.2363022345663426
train,healthy_0522.jpg,0,healthy,0.361328,0.510254,0.279297,0.180664,0.050458913208,1.545947172651995
train,healthy_0522.jpg,0,healthy,0.622559,0.276367,0.28418,0.351562,0.09990688916,0.8083353718547511
train,healthy_0522.jpg,1,unhealthy,0.279785,0.666016,0.37207,0.191406,0.07121643042,1.9438784573106382
train,healthy_0522.jpg,0,healthy,0.745117,0.882812,0.396484,0.230469,0.091377270996,1.7203354898055703
train,healthy_0524.jpg,0,healthy,0.840332,0.498535,0.276367,0.604492,0.167061640564,0.45718884617166144
train,healthy_0524.jpg,0,healthy,0.331543,0.681641,0.34668,0.488281,0.16927725708,0.7100010035205138
train,healthy_0524.jpg,0,healthy,0.641602,0.48584,0.298828,0.516602,0.15437514245599998,0.578449173638507
train,healthy_0525.jpg,0,healthy,0.395996,0.557129,0.520508,0.858398,0.446803026184,0.606371403474845
train,healthy_0526.jpg,0,healthy,0.246582,0.553223,0.34668,0.87793,0.3043607724,0.394883418951397
train,healthy_0526.jpg,0,healthy,0.473633,0.571289,0.205078,0.8125,0.166625875,0.25240369230769233
train,healthy_0527.jpg,0,healthy,0.517578,0.59082,0.400391,0.800781,0.320625505371,0.5000006243904388
train,healthy_0527.jpg,0,healthy,0.805664,0.570312,0.318359,0.824219,0.262397536621,0.3862553520362913
train,healthy_0528.jpg,0,healthy,0.438477,0.682129,0.390625,0.477539,0.186538671875,0.8179960170792333
train,healthy_0528.jpg,0,healthy,0.714844,0.435547,0.298828,0.748047,0.223537388916,0.3994775729332515
train,healthy_0528.jpg,0,healthy,0.55957,0.388184,0.308594,0.745117,0.229938635498,0.414155092421727
train,healthy_0529.jpg,0,healthy,0.322754,0.499512,0.249023,0.331055,0.082440309265,0.7522103577955325
train,healthy_0529.jpg,0,healthy,0.695801,0.410156,0.243164,0.439453,0.106859149292,0.553333348503708
train,healthy_0529.jpg,0,healthy,0.654785,0.722168,0.260742,0.266602,0.06951433868399999,0.978019669769919
train,healthy_0529.jpg,0,healthy,0.530762,0.806152,0.293945,0.293945,0.08640366302500001,1.0
train,healthy_0529.jpg,0,healthy,0.90625,0.348633,0.166016,0.416016,0.069065312256,0.3990615745548248
train,healthy_0530.jpg,0,healthy,0.672852,0.258789,0.230469,0.435547,0.100380081543,0.5291484041905925
train,healthy_0530.jpg,0,healthy,0.412598,0.731445,0.327148,0.152344,0.049839034912,2.147429501654151
train,healthy_0532.jpg,1,unhealthy,0.187012,0.431152,0.366211,0.321289,0.117659565979,1.1398180454357292
train,healthy_0532.jpg,1,unhealthy,0.476562,0.415039,0.220703,0.277344,0.061210652832,0.7957734798661591
train,healthy_0532.jpg,1,unhealthy,0.356445,0.670898,0.222656,0.175781,0.039138694336,1.2666670459264653
train,healthy_0532.jpg,1,unhealthy,0.57666,0.647949,0.264648,0.133789,0.035406991272,1.9780998437838686
train,healthy_0532.jpg,0,healthy,0.172363,0.416504,0.334961,0.291992,0.097805932312,1.1471581413189404
train,healthy_0532.jpg,0,healthy,0.46582,0.422852,0.228516,0.302734,0.069179562744,0.7548408834158039
train,healthy_0532.jpg,0,healthy,0.351074,0.664062,0.262695,0.167969,0.044124616455,1.5639493001684834
train,healthy_0532.jpg,0,healthy,0.588379,0.64502,0.231445,0.176758,0.040909755310000004,1.3093891082723272
train,healthy_0532.jpg,0,healthy,0.706055,0.47998,0.351562,0.202148,0.071067555176,1.7391317252705938
train,healthy_0533.jpg,0,healthy,0.361328,0.42334,0.435547,0.350586,0.152696680542,1.242339967939393
train,healthy_0533.jpg,0,healthy,0.290039,0.721191,0.490234,0.299805,0.14697460436999998,1.6351761978619437
train,healthy_0534.jpg,0,healthy,0.405762,0.620117,0.504883,0.220703,0.111429192749,2.2876127646656363
train,healthy_0534.jpg,0,healthy,0.405273,0.858398,0.445312,0.267578,0.11915569433599998,1.6642324854808692
train,healthy_0534.jpg,0,healthy,0.303223,0.506836,0.454102,0.390625,0.17738359375,1.16250112
train,healthy_0537.jpg,0,healthy,0.626953,0.759277,0.310547,0.151367,0.047006567749,2.0516162703891867
train,healthy_0537.jpg,0,healthy,0.470703,0.683594,0.271484,0.1875,0.05090325,1.4479146666666667
train,healthy_0537.jpg,0,healthy,0.38916,0.5,0.245117,0.279297,0.06846044274900001,0.8776213135121393
train,healthy_0537.jpg,0,healthy,0.675293,0.436523,0.40332,0.244141,0.09846694812000001,1.6519961825338636
train,healthy_0537.jpg,0,healthy,0.471191,0.287598,0.209961,0.282227,0.059256663147000004,0.7439437048900354
train,healthy_0537.jpg,0,healthy,0.743652,0.848633,0.40332,0.125,0.050415,3.22656
